≥Ø¬•,∆¿,ªÛ¥Î∆¿,»®∆¿,≈∏ºÆ,≈∏ºˆ,≈∏¡°,µÊ¡°,æ»≈∏,»®∑±,µµ∑Á,µµΩ«,»Ò∫Ò,∫º≥›,ªÔ¡¯,∫¥ªÏ,¿‹∑Á¿≤,√‚∑Á¿≤,≈∏¿≤,Ω¬∆–
20160430,LG,KT,B,36,28,1,2,5,0,0,1,1,5,7,0,16,0.314285714,0.178571429,0
20160430,NC,LT,T,42,38,8,8,11,2,0,0,0,4,9,0,19,0.357142857,0.289473684,1
20160430,LT,NC,B,34,32,1,1,5,0,0,0,0,2,12,1,16,0.205882353,0.15625,0
20160430,OB,HT,T,42,32,6,7,10,1,2,2,0,8,6,1,25,0.45,0.3125,1
20160430,HT,OB,B,40,37,4,5,11,1,0,0,0,3,7,1,15,0.35,0.297297297,0
20160430,SK,NE,T,42,39,5,5,13,1,2,0,0,2,7,0,21,0.365853659,0.333333333,1
20160430,NE,SK,B,34,30,1,1,5,0,2,0,0,4,7,1,13,0.264705882,0.166666667,0
20160430,SS,HH,T,41,33,5,6,10,2,0,1,1,5,3,2,15,0.384615385,0.303030303,1
20160430,HH,SS,B,36,31,2,3,7,0,0,1,1,2,7,0,11,0.305555556,0.225806452,0
20160501,KT,LG,T,37,31,2,2,9,0,0,0,0,5,3,3,14,0.388888889,0.290322581,0
20160501,LG,KT,B,35,28,3,4,7,1,6,1,1,4,5,0,15,0.352941176,0.25,1
20160501,NC,LT,T,38,36,5,5,10,3,0,0,1,1,8,1,13,0.289473684,0.277777778,1
20160501,LT,NC,B,36,32,2,2,5,0,0,0,1,2,6,0,12,0.222222222,0.15625,0
20160501,OB,HT,T,36,35,3,4,9,1,0,1,0,1,2,1,10,0.277777778,0.257142857,1
20160501,HT,OB,B,36,32,1,1,7,1,0,1,0,3,3,1,13,0.305555556,0.21875,0
20160501,SK,NE,T,33,30,1,1,5,0,0,0,0,1,4,1,12,0.21875,0.166666667,0
20160501,NE,SK,B,43,39,11,11,14,1,2,0,0,4,5,0,16,0.418604651,0.358974359,1
20160501,SS,HH,T,43,35,8,8,11,0,4,1,1,7,7,1,19,0.418604651,0.314285714,0
20160501,HH,SS,B,37,28,9,9,8,1,2,0,2,6,8,1,11,0.388888889,0.285714286,1
20160503,HH,SK,T,41,28,7,7,5,1,4,0,0,10,6,1,13,0.41025641,0.178571429,1
20160503,SK,HH,B,37,33,2,2,8,0,0,0,0,2,9,0,20,0.305555556,0.242424242,0
20160503,LT,HT,T,37,30,2,2,5,1,2,0,0,7,8,2,19,0.324324324,0.166666667,0
20160503,HT,LT,B,36,29,3,3,7,1,0,0,0,4,6,0,19,0.333333333,0.24137931,1
20160503,NE,SS,T,43,36,4,5,11,1,0,1,0,5,10,0,21,0.390243902,0.305555556,1
20160503,SS,NE,B,31,29,0,0,8,0,0,2,0,2,3,3,12,0.322580645,0.275862069,0
20160504,HH,SK,T,39,32,1,1,7,1,0,1,0,6,6,1,20,0.358974359,0.21875,0
20160504,SK,HH,B,42,31,5,5,10,1,2,0,0,9,2,0,19,0.475,0.322580645,1
20160504,LT,HT,T,38,34,2,2,11,1,2,0,0,3,4,3,19,0.394736842,0.323529412,0
20160504,HT,LT,B,35,30,3,3,7,1,0,0,0,5,11,1,14,0.342857143,0.233333333,1
20160504,NC,KT,T,41,36,7,8,13,1,0,0,0,3,4,2,18,0.425,0.361111111,1
20160504,KT,NC,B,41,35,5,6,9,0,0,0,0,5,9,0,22,0.35,0.257142857,0
20160504,NE,SS,T,37,36,6,6,10,1,2,1,1,0,5,1,9,0.27027027,0.277777778,1
20160504,SS,NE,B,37,34,3,3,10,0,4,0,1,2,5,2,17,0.324324324,0.294117647,0
20160504,OB,LG,T,53,48,16,17,21,4,0,0,0,4,5,0,16,0.490566038,0.4375,1
20160504,LG,OB,B,36,31,1,1,4,0,2,0,0,5,5,1,15,0.25,0.129032258,0
20160505,HH,SK,T,42,39,6,6,13,3,2,0,0,3,7,1,19,0.380952381,0.333333333,0
20160505,SK,HH,B,54,48,17,19,21,5,2,0,1,5,5,0,31,0.481481481,0.4375,1
20160505,LT,HT,T,32,29,0,1,3,0,0,1,0,1,6,1,9,0.1875,0.103448276,0
20160505,HT,LT,B,52,38,17,17,18,2,0,0,2,11,5,2,21,0.576923077,0.473684211,1
20160505,NC,KT,T,54,43,15,15,16,2,2,0,1,9,5,0,25,0.471698113,0.372093023,1
20160505,KT,NC,B,37,32,2,2,7,0,4,0,0,4,8,2,19,0.324324324,0.21875,0
20160505,NE,SS,T,33,30,2,2,4,1,0,0,0,3,5,0,8,0.212121212,0.133333333,0
20160505,SS,NE,B,33,31,4,5,7,0,2,0,1,0,6,0,8,0.242424242,0.225806452,1
20160505,OB,LG,T,50,45,7,7,19,0,0,1,1,3,4,3,30,0.46,0.422222222,0
20160505,LG,OB,B,41,36,6,8,10,1,0,2,0,3,10,0,15,0.333333333,0.277777778,1
20160506,HH,KT,T,39,37,3,3,10,0,0,0,1,1,9,0,19,0.282051282,0.27027027,0
20160506,KT,HH,B,41,35,10,10,15,3,2,1,0,6,6,3,21,0.512195122,0.428571429,1
20160506,HT,NE,T,39,35,5,6,13,2,0,0,2,2,5,1,12,0.384615385,0.371428571,0
20160506,NE,HT,B,50,44,15,15,20,3,6,0,0,6,7,0,21,0.52,0.454545455,1
20160506,LG,NC,T,33,29,2,2,5,0,0,1,0,3,5,2,9,0.25,0.172413793,0
20160506,NC,LG,B,39,37,13,13,15,2,0,0,0,2,5,2,12,0.435897436,0.405405405,1
20160506,LT,OB,T,45,37,6,7,12,1,0,0,0,7,9,1,24,0.431818182,0.324324324,1
20160506,OB,LT,B,34,31,0,0,5,0,0,0,0,2,7,1,15,0.235294118,0.161290323,0
20160506,SK,SS,T,35,32,4,4,10,1,0,1,0,1,6,1,10,0.333333333,0.3125,0
20160506,SS,SK,B,34,31,4,5,8,1,2,0,0,1,2,0,9,0.28125,0.258064516,1
20160507,HH,KT,T,44,37,9,10,12,2,6,0,0,7,6,2,20,0.431818182,0.324324324,0
20160507,KT,HH,B,48,42,16,17,20,0,4,0,0,6,9,0,14,0.541666667,0.476190476,1
20160507,HT,NE,T,36,31,3,3,6,1,2,0,0,2,5,0,11,0.264705882,0.193548387,0
20160507,NE,HT,B,34,33,3,4,8,0,6,0,0,1,7,1,17,0.264705882,0.242424242,1
20160507,LG,NC,T,37,31,1,1,6,0,0,1,0,4,8,0,14,0.324324324,0.193548387,0
20160507,NC,LG,B,35,32,4,4,8,3,0,1,0,3,12,0,16,0.314285714,0.25,1
20160507,LT,OB,T,41,34,4,5,9,1,2,0,0,5,10,1,18,0.375,0.264705882,1
20160507,OB,LT,B,35,30,0,0,6,0,0,2,0,4,7,1,23,0.314285714,0.2,0
20160507,SK,SS,T,42,31,5,6,7,0,2,1,1,8,7,0,15,0.390243902,0.225806452,1
20160507,SS,SK,B,37,36,3,3,8,0,2,0,0,1,4,1,17,0.243243243,0.222222222,0
20160508,HH,KT,T,36,30,4,4,4,1,0,0,0,5,9,1,10,0.277777778,0.133333333,0
20160508,KT,HH,B,39,33,7,7,13,1,0,1,0,5,4,1,14,0.473684211,0.393939394,1
20160508,HT,NE,T,41,37,5,6,11,0,0,0,0,1,9,0,14,0.35,0.297297297,0
20160508,NE,HT,B,41,35,6,7,10,2,0,2,0,5,6,0,21,0.390243902,0.285714286,1
20160508,LG,NC,T,38,36,5,5,9,1,0,0,0,2,6,1,14,0.289473684,0.25,0
20160508,NC,LG,B,44,30,11,11,12,0,2,1,2,10,3,2,13,0.534883721,0.4,1
20160508,LT,OB,T,55,44,16,17,21,2,6,1,0,7,6,2,25,0.574074074,0.477272727,1
20160508,OB,LT,B,52,46,11,11,18,3,0,0,1,4,7,0,22,0.442307692,0.391304348,0
20160508,SK,SS,T,51,43,6,7,15,1,2,1,2,5,8,1,21,0.411764706,0.348837209,0
20160508,SS,SK,B,57,43,8,8,12,1,0,0,0,11,10,0,27,0.436363636,0.279069767,1
20160510,OB,SK,T,42,37,10,11,13,5,2,0,1,4,6,2,12,0.404761905,0.351351351,1
20160510,SK,OB,B,45,38,7,7,13,1,0,0,1,4,11,1,18,0.409090909,0.342105263,0
20160510,SS,LG,T,49,41,9,9,17,1,6,0,1,6,3,0,18,0.489795918,0.414634146,1
20160510,LG,SS,B,42,33,3,3,9,0,0,1,1,7,4,1,24,0.404761905,0.272727273,0
20160511,KT,HT,T,37,34,3,3,9,1,0,0,0,2,9,3,16,0.324324324,0.264705882,0
20160511,HT,KT,B,40,38,6,8,14,1,6,0,0,1,6,0,18,0.384615385,0.368421053,1
20160511,NC,HH,T,45,35,4,5,9,0,0,0,1,9,8,1,26,0.4,0.257142857,0
20160511,HH,NC,B,40,36,5,6,13,0,0,0,0,3,7,1,18,0.41025641,0.361111111,1
20160511,NE,LT,T,48,43,16,16,17,4,0,0,0,5,13,1,12,0.458333333,0.395348837,1
20160511,LT,NE,B,35,34,1,2,9,0,0,0,0,1,9,2,13,0.285714286,0.264705882,0
20160511,OB,SK,T,41,35,7,7,12,3,2,1,1,5,6,2,17,0.414634146,0.342857143,1
20160511,SK,OB,B,35,32,3,3,9,0,0,0,0,2,7,1,16,0.323529412,0.28125,0
20160511,SS,LG,T,39,37,2,2,11,0,0,0,0,1,6,0,17,0.315789474,0.297297297,0
20160511,LG,SS,B,51,45,16,16,22,2,2,0,1,3,6,0,21,0.52,0.488888889,1
20160512,KT,HT,T,38,31,6,6,8,2,0,0,1,4,5,0,11,0.333333333,0.258064516,0
20160512,HT,KT,B,42,38,10,10,16,2,0,1,0,3,10,2,19,0.476190476,0.421052632,1
20160512,NC,HH,T,50,36,11,12,12,1,2,0,1,9,10,0,24,0.479166667,0.333333333,1
20160512,HH,NC,B,36,33,1,1,6,0,0,0,0,3,10,0,17,0.25,0.181818182,0
20160512,NE,LT,T,31,30,0,1,3,0,0,0,0,1,12,1,9,0.129032258,0.1,0
20160512,LT,NE,B,38,30,8,8,9,2,2,1,0,6,4,0,12,0.432432432,0.3,1
20160512,OB,SK,T,38,35,2,2,10,0,2,0,0,3,7,2,23,0.342105263,0.285714286,0
20160512,SK,OB,B,37,33,5,5,10,3,0,0,1,2,8,1,14,0.351351351,0.303030303,1
20160512,SS,LG,T,46,34,6,7,9,0,2,1,1,9,6,0,22,0.422222222,0.264705882,1
20160512,LG,SS,B,38,33,5,5,10,0,0,0,0,2,7,1,17,0.361111111,0.303030303,0
20160513,HH,HT,T,36,32,2,2,6,0,0,1,0,4,6,0,10,0.277777778,0.1875,0
20160513,HT,HH,B,33,27,3,4,6,0,0,2,0,4,2,0,16,0.363636364,0.222222222,1
20160513,KT,NC,T,38,36,5,5,10,2,0,0,0,2,7,1,14,0.315789474,0.277777778,1
20160513,NC,KT,B,36,35,4,4,9,2,0,0,0,1,11,1,9,0.277777778,0.257142857,0
20160513,LT,SS,T,52,37,13,14,14,3,4,0,1,13,6,3,24,0.538461538,0.378378378,1
20160513,SS,LT,B,44,40,8,8,13,1,0,0,0,4,8,0,23,0.386363636,0.325,0
20160513,OB,NE,T,46,39,8,8,15,1,2,0,1,4,8,0,22,0.444444444,0.384615385,1
20160513,NE,OB,B,40,34,3,4,10,0,2,0,2,4,8,1,21,0.35,0.294117647,0
20160513,SK,LG,T,34,30,1,1,3,0,0,1,0,3,7,0,13,0.205882353,0.1,0
20160513,LG,SK,B,34,29,2,2,8,0,0,2,0,5,7,0,17,0.382352941,0.275862069,1
20160514,HH,HT,T,30,30,0,0,5,0,0,0,0,0,6,2,6,0.166666667,0.166666667,0
20160514,HT,HH,B,40,36,7,8,12,1,2,0,0,3,3,0,16,0.4,0.333333333,1
20160514,KT,NC,T,40,34,6,6,9,4,0,0,1,4,7,0,13,0.333333333,0.264705882,1
20160514,NC,KT,B,41,36,3,3,10,0,6,0,0,5,11,1,26,0.365853659,0.277777778,0
20160514,LT,SS,T,40,37,4,4,9,0,2,0,0,2,6,0,19,0.3,0.243243243,0
20160514,SS,LT,B,43,36,10,10,15,1,2,1,1,5,5,1,17,0.488372093,0.416666667,1
20160514,OB,NE,T,47,42,12,12,18,2,0,0,1,3,6,1,13,0.468085106,0.428571429,1
20160514,NE,OB,B,38,32,2,2,5,1,0,0,0,6,8,0,21,0.289473684,0.15625,0
20160514,SK,LG,T,39,34,2,3,5,1,0,0,0,4,4,0,18,0.256410256,0.147058824,0
20160514,LG,SK,B,43,38,12,12,16,1,2,1,1,3,3,1,18,0.465116279,0.421052632,1
20160515,HH,HT,T,47,42,7,7,18,0,6,1,0,5,7,2,34,0.489361702,0.428571429,0
20160515,HT,HH,B,42,32,8,8,9,2,2,1,0,9,7,0,17,0.452380952,0.28125,1
20160515,KT,NC,T,48,42,2,2,7,0,4,0,0,6,12,1,17,0.270833333,0.166666667,0.5
20160515,NC,KT,B,50,43,2,2,7,0,8,1,0,6,10,0,27,0.28,0.162790698,0.5
20160515,LT,SS,T,41,38,8,8,11,1,0,0,0,3,11,0,14,0.341463415,0.289473684,1
20160515,SS,LT,B,37,35,3,3,9,1,2,0,0,2,6,1,15,0.297297297,0.257142857,0
20160515,OB,NE,T,41,37,5,5,11,1,2,0,0,4,3,2,16,0.365853659,0.297297297,1
20160515,NE,OB,B,34,33,3,3,8,1,0,0,0,1,4,2,12,0.264705882,0.242424242,0
20160517,HH,SS,T,40,36,3,4,9,2,2,0,0,2,11,1,18,0.289473684,0.25,0
20160517,SS,HH,B,44,36,3,5,10,0,0,0,0,5,7,1,13,0.395348837,0.277777778,1
20160517,HT,OB,T,39,36,3,3,11,0,4,0,1,1,10,1,22,0.333333333,0.305555556,0
20160517,OB,HT,B,34,30,4,4,9,1,2,0,2,2,1,1,10,0.323529412,0.3,1
20160517,LG,KT,T,40,34,9,9,9,3,2,1,0,4,10,1,8,0.375,0.264705882,1
20160517,KT,LG,B,39,35,7,7,13,0,2,1,2,2,5,1,10,0.384615385,0.371428571,0
20160517,LT,SK,T,38,36,2,3,11,0,0,0,1,1,8,1,18,0.315789474,0.305555556,0
20160517,SK,LT,B,39,32,6,7,9,0,0,1,2,4,5,0,15,0.358974359,0.28125,1
20160517,NC,NE,T,38,36,3,3,9,2,0,0,0,1,4,0,12,0.289473684,0.25,0
20160517,NE,NC,B,35,33,5,5,10,1,2,0,0,2,8,1,16,0.342857143,0.303030303,1
20160518,HH,SS,T,35,32,2,2,6,0,0,0,0,2,5,0,12,0.257142857,0.1875,0
20160518,SS,HH,B,45,34,13,13,13,2,0,1,0,8,5,0,21,0.522727273,0.382352941,1
20160518,HT,OB,T,39,33,5,5,9,2,0,0,0,5,4,3,11,0.384615385,0.272727273,0
20160518,OB,HT,B,48,41,14,15,18,2,0,0,0,7,5,0,22,0.520833333,0.43902439,1
20160518,LG,KT,T,36,32,6,6,9,2,4,0,1,1,7,0,10,0.314285714,0.28125,1
20160518,KT,LG,B,37,31,2,2,5,0,0,0,0,5,8,1,13,0.297297297,0.161290323,0
20160518,LT,SK,T,37,34,3,3,7,0,2,1,0,3,8,0,16,0.27027027,0.205882353,0
20160518,SK,LT,B,32,31,5,5,7,1,0,0,0,1,7,1,6,0.25,0.225806452,1
20160518,NC,NE,T,42,36,6,6,14,1,0,2,1,5,5,2,15,0.452380952,0.388888889,0
20160518,NE,NC,B,41,37,9,9,16,1,0,1,0,3,5,1,16,0.487804878,0.432432432,1
20160519,HH,SS,T,44,37,9,9,10,4,2,0,0,7,5,0,16,0.386363636,0.27027027,1
20160519,SS,HH,B,40,37,5,6,13,2,2,1,1,2,4,0,18,0.375,0.351351351,0
20160519,HT,OB,T,39,35,3,3,11,0,4,0,0,4,7,2,24,0.384615385,0.314285714,0
20160519,OB,HT,B,38,33,7,8,10,1,4,0,1,3,6,0,12,0.368421053,0.303030303,1
20160519,LG,KT,T,43,38,4,4,8,0,0,1,0,5,10,0,20,0.302325581,0.210526316,1
20160519,KT,LG,B,34,31,0,0,3,0,2,0,0,3,7,2,8,0.176470588,0.0967741935,0
20160519,LT,SK,T,38,34,3,4,9,0,0,1,0,4,8,1,14,0.342105263,0.264705882,1
20160519,SK,LT,B,37,32,3,3,8,3,0,0,0,3,8,1,11,0.314285714,0.25,0
20160519,NC,NE,T,39,37,6,6,11,2,0,0,0,1,7,0,12,0.315789474,0.297297297,1
20160519,NE,NC,B,34,31,1,2,8,0,2,1,0,1,10,3,9,0.323529412,0.258064516,0
20160520,KT,HH,T,35,33,2,2,8,0,4,0,0,2,10,1,15,0.285714286,0.242424242,0
20160520,HH,KT,B,41,34,11,11,12,2,2,0,0,6,6,1,16,0.45,0.352941176,1
20160520,NE,LG,T,35,28,3,3,4,0,2,0,1,5,11,1,9,0.264705882,0.142857143,0
20160520,LG,NE,B,33,29,4,4,9,0,0,1,0,1,3,1,10,0.35483871,0.310344828,1
20160520,OB,LT,T,50,43,18,19,17,6,0,0,0,7,6,1,15,0.48,0.395348837,1
20160520,LT,OB,B,41,37,5,5,11,3,4,0,0,4,9,1,17,0.365853659,0.297297297,0
20160520,SK,HT,T,37,34,4,4,8,0,2,1,0,3,6,0,11,0.297297297,0.235294118,0
20160520,HT,SK,B,36,28,5,5,9,2,2,0,1,5,5,2,15,0.428571429,0.321428571,1
20160520,SS,NC,T,51,40,12,12,18,1,0,0,1,7,5,3,22,0.549019608,0.45,1
20160520,NC,SS,B,38,34,2,2,8,0,4,0,0,4,6,1,23,0.315789474,0.235294118,0
20160521,KT,HH,T,55,44,8,8,13,0,2,1,2,6,12,0,24,0.377358491,0.295454545,0.5
20160521,HH,KT,B,58,47,8,8,15,1,0,0,0,6,7,1,27,0.428571429,0.319148936,0.5
20160521,NE,LG,T,45,37,6,7,13,2,4,1,0,6,4,0,18,0.441860465,0.351351351,1
20160521,LG,NE,B,45,36,3,5,12,0,2,1,1,7,4,0,24,0.444444444,0.333333333,0
20160521,OB,LT,T,40,36,6,6,12,2,0,1,0,3,8,2,17,0.4,0.333333333,1
20160521,LT,OB,B,44,40,4,4,14,0,0,0,0,4,4,0,23,0.409090909,0.35,0
20160521,SK,HT,T,42,37,8,8,12,4,0,1,0,3,2,1,14,0.390243902,0.324324324,1
20160521,HT,SK,B,40,33,6,7,8,2,0,0,1,5,8,2,17,0.35,0.242424242,0
20160521,SS,NC,T,40,33,2,2,10,0,0,0,1,5,8,3,19,0.4,0.303030303,0
20160521,NC,SS,B,42,33,9,10,13,2,0,0,0,3,4,2,18,0.5,0.393939394,1
20160522,KT,HH,T,53,47,17,18,22,5,2,0,0,5,4,1,18,0.519230769,0.468085106,1
20160522,HH,KT,B,41,40,7,7,11,3,2,0,0,1,5,1,18,0.292682927,0.275,0
20160522,NE,LG,T,37,35,4,4,10,1,0,1,1,1,6,0,10,0.297297297,0.285714286,0
20160522,LG,NE,B,32,29,4,5,7,0,2,1,0,1,9,0,6,0.290322581,0.24137931,1
20160522,OB,LT,T,41,35,4,4,9,1,0,0,0,3,6,0,20,0.35,0.257142857,0
20160522,LT,OB,B,44,38,10,10,15,3,8,0,0,5,10,1,24,0.477272727,0.394736842,1
20160522,SK,HT,T,39,35,4,4,10,2,0,0,1,2,12,1,12,0.315789474,0.285714286,0
20160522,HT,SK,B,36,32,4,7,10,0,10,0,0,2,3,1,12,0.352941176,0.3125,1
20160522,SS,NC,T,43,38,8,8,11,5,6,0,0,5,10,0,20,0.372093023,0.289473684,0
20160522,NC,SS,B,39,37,9,9,14,2,0,0,0,2,6,0,15,0.41025641,0.378378378,1
20160524,HH,NE,T,36,32,1,1,5,0,0,1,0,4,8,0,14,0.25,0.15625,0
20160524,NE,HH,B,30,25,1,2,4,0,4,1,0,4,6,1,11,0.275862069,0.16,1
20160524,HT,SS,T,37,32,4,4,8,2,0,0,0,4,6,0,14,0.333333333,0.25,1
20160524,SS,HT,B,36,28,1,2,4,0,0,1,0,8,4,2,16,0.333333333,0.142857143,0
20160524,KT,OB,T,40,39,4,5,11,0,4,0,0,1,9,0,19,0.3,0.282051282,0
20160524,OB,KT,B,37,31,8,8,9,1,2,0,0,6,4,2,14,0.405405405,0.290322581,1
20160525,HH,NE,T,42,37,8,8,14,2,0,0,1,3,5,1,15,0.414634146,0.378378378,0
20160525,NE,HH,B,46,38,8,9,15,1,0,1,1,5,5,1,19,0.466666667,0.394736842,1
20160525,HT,SS,T,39,33,3,3,9,1,0,0,0,5,9,1,17,0.368421053,0.272727273,0
20160525,SS,HT,B,36,29,5,6,7,1,2,0,1,4,6,0,10,0.342857143,0.24137931,1
20160525,KT,OB,T,46,40,10,10,15,2,0,0,0,5,9,2,21,0.456521739,0.375,0
20160525,OB,KT,B,41,32,12,13,13,1,4,0,1,8,3,3,15,0.512195122,0.40625,1
20160525,LG,LT,T,35,30,1,1,7,0,2,2,1,4,7,1,16,0.314285714,0.233333333,0
20160525,LT,LG,B,36,29,1,2,8,0,0,1,0,5,6,0,19,0.4,0.275862069,1
20160525,SK,NC,T,31,26,0,0,1,0,2,1,0,4,14,0,7,0.166666667,0.0384615385,0
20160525,NC,SK,B,35,28,3,5,8,2,2,1,0,2,4,2,20,0.393939394,0.285714286,1
20160526,HH,NE,T,44,38,5,7,13,0,0,1,0,5,5,1,19,0.431818182,0.342105263,1
20160526,NE,HH,B,38,31,6,6,7,0,2,1,0,6,8,1,11,0.351351351,0.225806452,0
20160526,HT,SS,T,42,40,9,9,15,2,2,0,0,1,7,1,13,0.390243902,0.375,1
20160526,SS,HT,B,38,33,2,2,7,0,0,0,1,4,7,0,13,0.289473684,0.212121212,0
20160526,KT,OB,T,40,36,3,3,11,0,0,0,0,3,8,2,19,0.375,0.305555556,0
20160526,OB,KT,B,41,32,6,6,10,2,4,0,1,8,7,1,17,0.43902439,0.3125,1
20160526,LG,LT,T,37,34,4,4,8,2,4,1,0,3,3,0,17,0.297297297,0.235294118,0
20160526,LT,LG,B,42,36,7,7,11,1,4,0,0,5,8,0,19,0.390243902,0.305555556,1
20160526,SK,NC,T,51,43,9,9,18,4,0,0,1,5,11,2,23,0.48,0.418604651,1
20160526,NC,SK,B,46,37,6,6,10,0,2,0,0,5,4,0,23,0.386363636,0.27027027,0
20160527,LG,OB,T,37,36,1,1,10,0,0,0,0,1,6,0,15,0.297297297,0.277777778,0
20160527,OB,LG,B,34,31,5,5,9,0,2,0,0,3,2,1,8,0.352941176,0.290322581,1
20160527,LT,HH,T,39,33,7,7,11,1,0,1,2,4,5,2,12,0.384615385,0.333333333,0
20160527,HH,LT,B,47,39,11,11,16,0,4,0,0,5,9,0,23,0.5,0.41025641,1
20160527,NC,HT,T,53,41,13,13,18,0,4,0,0,8,2,0,24,0.54,0.43902439,1
20160527,HT,NC,B,41,37,7,7,10,2,0,1,0,3,9,0,15,0.341463415,0.27027027,0
20160527,NE,KT,T,30,30,0,0,4,0,0,0,0,0,5,1,5,0.133333333,0.133333333,0
20160527,KT,NE,B,39,35,8,8,11,1,2,0,0,4,4,0,15,0.384615385,0.314285714,1
20160527,SS,SK,T,34,28,2,2,7,0,2,2,0,3,9,2,19,0.382352941,0.25,0
20160527,SK,SS,B,39,32,8,8,10,2,2,2,1,4,2,0,12,0.41025641,0.3125,1
20160528,LG,OB,T,35,33,2,2,7,1,4,0,0,2,8,1,13,0.257142857,0.212121212,0
20160528,OB,LG,B,32,31,3,3,9,0,0,0,0,1,5,2,11,0.3125,0.290322581,1
20160528,LT,HH,T,43,31,6,6,9,2,0,1,1,11,2,3,25,0.465116279,0.290322581,0
20160528,HH,LT,B,39,36,8,9,12,1,0,0,0,2,6,0,16,0.368421053,0.333333333,1
20160528,NC,HT,T,55,39,12,13,16,4,2,0,1,12,5,3,25,0.555555556,0.41025641,1
20160528,HT,NC,B,40,38,4,5,12,0,4,0,1,1,8,1,18,0.325,0.315789474,0
20160528,NE,KT,T,40,35,3,3,11,0,4,0,0,4,6,2,21,0.384615385,0.314285714,1
20160528,KT,NE,B,35,33,1,1,7,0,0,0,0,1,2,1,15,0.235294118,0.212121212,0
20160528,SS,SK,T,46,42,15,15,17,4,0,0,1,3,4,1,11,0.434782609,0.404761905,1
20160528,SK,SS,B,34,32,0,1,8,0,0,0,0,1,2,3,14,0.294117647,0.25,0
20160529,LG,OB,T,50,43,15,16,20,0,2,1,2,4,6,1,11,0.5,0.465116279,1
20160529,OB,LG,B,42,35,7,8,9,1,2,0,0,5,7,1,18,0.380952381,0.257142857,0
20160529,LT,HH,T,33,32,2,2,7,1,0,0,0,0,8,1,10,0.242424242,0.21875,0
20160529,HH,LT,B,36,32,9,9,10,2,2,0,0,3,6,1,7,0.388888889,0.3125,1
20160529,NC,HT,T,45,38,8,9,14,1,0,1,0,6,6,1,22,0.454545455,0.368421053,1
20160529,HT,NC,B,44,37,8,8,11,2,4,1,1,2,8,0,17,0.386363636,0.297297297,0
20160529,NE,KT,T,36,33,5,5,8,2,4,0,0,2,4,2,11,0.285714286,0.242424242,1
20160529,KT,NE,B,41,33,2,2,9,1,0,1,0,6,3,1,22,0.384615385,0.272727273,0
20160529,SS,SK,T,46,43,8,9,16,1,4,0,0,1,7,0,25,0.386363636,0.372093023,1
20160529,SK,SS,B,40,38,6,6,11,3,0,0,0,2,8,1,13,0.325,0.289473684,0
20160531,HT,LG,T,54,44,3,6,9,0,6,0,0,9,8,1,22,0.339622642,0.204545455,0.5
20160531,LG,HT,B,53,47,6,6,10,0,8,0,0,4,11,1,28,0.301886792,0.212765957,0.5
20160531,KT,LT,T,41,35,5,5,10,2,2,0,0,6,5,1,18,0.390243902,0.285714286,0
20160531,LT,KT,B,41,33,9,9,11,1,0,0,1,4,6,0,19,0.41025641,0.333333333,1
20160531,OB,NC,T,40,36,5,6,8,1,0,0,0,4,16,0,15,0.3,0.222222222,1
20160531,NC,OB,B,42,34,5,5,8,1,0,0,0,7,10,1,19,0.380952381,0.235294118,0
20160531,SK,HH,T,37,32,4,4,10,1,2,0,1,2,9,1,10,0.342857143,0.3125,0
20160531,HH,SK,B,40,35,8,8,14,1,0,0,1,3,5,2,14,0.45,0.4,1
20160531,SS,NE,T,42,29,4,4,6,2,0,0,0,9,2,1,22,0.394736842,0.206896552,1
20160531,NE,SS,B,39,35,1,1,9,0,0,1,0,4,8,0,20,0.333333333,0.257142857,0
20160601,HT,LG,T,38,33,5,5,9,0,4,0,0,3,3,1,11,0.368421053,0.272727273,1
20160601,LG,HT,B,39,35,1,1,10,0,2,1,0,3,8,0,22,0.342105263,0.285714286,0
20160601,KT,LT,T,34,28,0,0,4,0,0,0,0,4,6,1,11,0.25,0.142857143,0
20160601,LT,KT,B,35,28,1,2,8,0,4,0,1,6,8,2,17,0.4,0.285714286,1
20160601,OB,NC,T,36,31,1,1,7,1,0,0,0,5,7,1,20,0.333333333,0.225806452,0
20160601,NC,OB,B,37,33,4,5,6,0,0,0,0,4,4,0,23,0.27027027,0.181818182,1
20160601,SK,HH,T,43,39,7,7,15,1,4,0,1,1,8,0,14,0.404761905,0.384615385,1
20160601,HH,SK,B,35,35,2,2,10,0,0,1,0,0,8,0,10,0.285714286,0.285714286,0
20160601,SS,NE,T,35,31,4,4,8,2,2,1,2,1,5,1,7,0.285714286,0.258064516,0
20160601,NE,SS,B,39,32,6,6,11,1,0,0,1,5,5,1,21,0.421052632,0.34375,1
20160602,HT,LG,T,34,29,1,1,6,0,0,0,1,3,8,2,14,0.272727273,0.206896552,0
20160602,LG,HT,B,39,31,8,9,11,0,6,0,2,5,6,1,17,0.421052632,0.35483871,1
20160602,KT,LT,T,38,34,2,2,8,0,0,0,1,2,7,2,15,0.27027027,0.235294118,1
20160602,LT,KT,B,40,36,1,1,8,0,4,1,0,4,11,1,16,0.3,0.222222222,0
20160602,OB,NC,T,40,30,3,3,5,0,0,0,1,8,9,1,27,0.333333333,0.166666667,0
